Date,Site_ID,CO2_Captured_Tons,Operational_Costs,Energy_Consumption,Revenue_CO2_Sales,Revenue_Carbon_Credits,Plant_Uptime_Percentage,Customer_Satisfaction_Score
2022-06-30,Site_8,1926.4100820442725,185192.67412810045,175353.71974907862,47123.22847001698,29051.450513211654,87.09601088268559,8
2022-07-31,Site_9,4685.417939255824,200661.05524441646,225897.0897355488,51059.237606648654,31477.998488912413,71.52944073786462,8
2022-08-31,Site_10,1726.4429604841646,419496.1209277373,266585.74326889677,106742.9456474602,65806.98105361614,77.26602854456254,6
2022-09-30,Site_1,303.03704549032466,315315.167398314,195321.72749917742,80233.5661673876,49463.9597644171,97.57836303837385,2
2022-10-31,Site_2,2064.116755356841,44826.80928920059,283583.6337898969,11406.412190234436,7032.048313258757,83.08611540891259,8
2022-11-30,Site_3,3972.667727846194,38253.05447247443,172384.73751861387,9733.686465024679,6000.813607872921,98.64047476654886,8
2022-12-31,Site_4,3277.4949544397055,268990.3834638239,203567.94152258275,68445.98662382987,42196.921938303356,74.77900042190693,4
2021-01-31,Site_5,4814.636799841586,204418.45239481214,148015.18989289037,52015.32663773101,32067.426974067806,84.70808133576065,4
2021-02-28,Site_6,620.3891513337744,370361.3523615829,169790.6745251585,94240.35106122558,58099.13675470848,86.57776519946705,3
2021-03-31,Site_7,4566.576880923979,317750.4704427444,228812.13433019054,80853.2415530189,49845.989378779734,78.37850258322717,4
2021-04-30,Site_8,1907.3610501789044,10150.203233457261,299518.4917318548,2582.7714203017417,1592.277493287089,96.89574195428787,5
2021-05-31,Site_9,2422.6126685673703,18270.05209126012,23804.584014844124,4648.908726594848,2866.0502727872495,96.14278302145297,10
2021-06-30,Site_10,2199.5625569972485,421460.0983974212,168580.344763033,107242.68981633516,66115.0731233387,83.7136909989822,1
2021-07-31,Site_1,670.6161773529631,90646.73826066786,128720.19092706333,23065.528791730583,14219.888789673547,74.52264682209177,1
2021-08-31,Site_2,1314.2026330534247,289101.80363330763,279540.8408059551,73563.44092900149,45351.83036302873,86.535718181194,9
2021-09-30,Site_3,3737.130689225981,470843.4367838207,54925.69830417792,119808.5342718495,73861.91094002953,88.33734155418672,5
2021-10-31,Site_4,212.73695504390648,483637.25579924724,248877.31624602724,123063.98732530542,75868.89637696186,80.3711113258999,9
2021-11-30,Site_5,756.0500944927452,423683.8406743615,47821.45841188226,107808.53247651625,66463.9148851245,82.65792883262496,2
2021-12-31,Site_6,223.52982707761538,445572.39297263656,234128.66457481735,113378.1871925341,69897.60467276331,87.22689217968721,3
2022-01-31,Site_7,4301.201480885391,453478.7876447043,268896.97717446904,115390.00998336574,71137.89257634753,91.48224101444175,5
2022-02-28,Site_8,3124.8916561307205,47512.34680561412,226488.05011760848,12089.761024342311,7453.332581801121,71.98173970401999,9
2022-03-31,Site_9,932.6504443809383,430048.9823241584,285339.16125056776,109428.1755083995,67462.42413242198,70.74011593681504,8
2022-04-30,Site_10,3866.9838929633925,213708.74234649783,184091.18328173773,54379.28870052385,33524.80859056789,78.6904068475161,3
2022-05-31,Site_1,4837.322927512613,30906.17064248356,91479.46189985385,7864.234085802294,4848.297003108865,85.99239954858066,8
2022-06-30,Site_2,4679.345835197089,271253.8390615464,261553.069511724,69021.93454274937,42551.99358784713,70.39478566899068,4
2022-07-31,Site_3,4615.58298427961,67184.98232035531,227420.09798770558,17095.564317226745,10539.40820445575,96.60768620999775,8
2022-08-31,Site_4,138.2700554881418,48766.090637091074,253146.06423118,12408.782590890327,7650.009243272096,87.29614968297122,7
2022-09-30,Site_5,2986.1660960278646,239113.6211201261,163429.9354909206,60843.690774413,37510.10974765191,99.93077493555342,3
2022-10-31,Site_6,1357.4998215312432,164236.8030200669,254263.64361464474,41790.89928009978,25764.071812501476,96.73080873269959,10
2022-11-30,Site_7,2866.771350118308,441845.6634909876,43400.73698239495,112429.90170750344,69312.98707046355,87.162547935296,10
2022-12-31,Site_8,1658.3484168867178,164639.51329377232,276694.4788450819,41893.37098058355,25827.245572709842,84.78540292671359,1
2021-01-31,Site_9,852.9660595858018,413062.3875739571,75517.22275111436,105105.84910369712,64797.71172359254,75.38025397091646,3
2021-02-28,Site_10,2278.019244455899,12396.695243804767,237803.32848832852,3154.402867161497,1944.6880396232361,94.88852361285878,4
2021-03-31,Site_1,2525.9720031642296,475112.18203991035,10284.921301719765,120894.73845854356,74531.55536384197,71.88258774720241,7
2021-04-30,Site_2,4949.8509835533605,36621.222063413865,279622.68350799376,9318.458315212725,5744.825628322036,93.43648179563047,9
2021-05-31,Site_3,307.70063227884657,138812.84375549387,285966.7106529325,35321.64207714928,21775.777470395104,94.87447881169027,3
2021-06-30,Site_4,1575.6604745966554,22194.41898349113,281478.2163415644,5647.484067295714,3481.67154993601,94.9332312586485,7
2021-07-31,Site_5,4274.279840932781,480083.9196726153,169133.50207305021,122159.82267130718,75311.47924841903,84.34796774832279,1
2021-08-31,Site_6,3332.50794081761,35325.70797359862,61368.82618225736,8988.808091585295,5541.596404236194,72.32484345293973,5
2021-09-30,Site_7,4150.74685604489,181011.49037756724,31818.03634415348,46059.30475878416,28395.54199314116,71.81438901647829,6
2021-10-31,Site_8,3335.4255009429116,335281.74622300145,190453.59848675088,85314.16484738466,52596.146711738314,99.34742070498041,4
2021-11-30,Site_9,3821.7279148160515,167787.74033934626,164685.95132029234,42694.45354522889,26321.112636563466,90.28373810463094,5
2021-12-31,Site_10,2515.3165749855807,13668.5028820554,146959.67868118553,3478.0208622542277,2144.198397356963,95.75950764607546,10
2022-01-31,Site_1,1103.9006951982278,127880.54119384955,39673.46679982779,32539.861460064123,20060.81089107254,95.4701227628691,2
2022-02-28,Site_2,4069.0189181022793,360199.39686762297,263630.26125114295,91654.5892177912,56505.01566681907,78.13140052840959,1
2022-03-31,Site_3,2882.321207853449,195356.42963239367,221070.34309313167,49709.448335339,30645.85397140198,98.61304156437552,5
2022-04-30,Site_4,783.5754495554654,411939.815685075,263584.6706352904,104820.20491262498,64621.6122000508,80.05821756757925,3
2022-05-31,Site_5,4043.9807316672436,372100.1859683477,123151.38656897905,94682.8062161538,58371.91017145116,74.7912950303468,4
2022-06-30,Site_6,4797.070960776633,297133.42120934377,188738.7643123931,75607.12733183164,46611.76216999565,83.23403635813041,3
2022-07-31,Site_7,1796.2029758794824,56292.909323192805,149032.42443264657,14324.020319744666,8830.752496808936,99.57219757816628,1
2022-08-31,Site_8,1538.2100352235732,491179.71055232384,295127.6138651013,124983.20373182559,77052.09248360469,81.93660432390615,6
2022-09-30,Site_9,500.69837321707377,265129.699879867,123094.80108853086,67463.61582847433,41591.29075653798,85.84304491624478,10
2022-10-31,Site_10,3356.0070096021363,137487.84959649446,246524.96664701414,34984.49049828726,21567.923663965157,85.76869888948613,9
2022-11-30,Site_1,4798.911930632834,305045.97287767386,181036.57085276154,77620.51680203076,47853.01593075034,76.64122898992113,9
2022-12-31,Site_2,766.3641809588773,356322.1116066874,101245.77116668539,90667.99404033773,55896.78015526876,88.71007813166864,3
2021-01-31,Site_3,2477.282193464646,239077.20419021856,129420.71719620272,60834.424299287624,37504.39696963824,83.44174332531601,1
2021-02-28,Site_4,581.3671048009145,324497.18162359676,112176.58994476154,82569.97691468126,50904.35600651085,83.75199889905659,5
2021-03-31,Site_5,267.1385281780975,62939.657905625056,231840.4014364832,16015.319684081618,9873.437842897312,98.28935564147429,5
2021-04-30,Site_6,3356.0551482714627,438292.12003004795,203287.9355680973,111525.68429622418,68755.53741707918,95.35954962887308,9
2021-05-31,Site_7,4351.66715918314,343555.314376417,43706.2550558793,87419.41681910129,53894.03366600507,96.43956503711432,5
2021-06-30,Site_8,1754.0956270175457,388763.61058273556,234427.22202605876,98922.90031757351,60985.92639992608,95.46526442479681,4
2021-07-31,Site_9,4391.2493546094865,65730.17953510134,143790.94003091165,16725.38226574387,10311.191125560646,85.10029730805344,3
2021-08-31,Site_10,673.5601858400563,264458.31447256077,104690.74350419648,67292.77835831586,41485.969528106674,88.66731189827223,4
2021-09-30,Site_1,1266.0073413956334,349371.44246507564,118428.34827644161,88899.3605265028,54806.418338572024,70.77623682747353,3
2021-10-31,Site_2,4517.872961842921,265918.59626089147,47724.34428094297,67664.35457031285,41715.0461063718,73.30957426443553,8
2021-11-30,Site_3,2591.6984790842844,58612.40733433466,100571.56524634581,14914.228519012753,9194.615603184135,94.83077902029528,3
2021-12-31,Site_4,3080.1426806054183,39723.00376180241,60239.990815161415,10107.722622375197,6231.406741412876,70.19350471873918,7
2022-01-31,Site_5,286.28933945828874,311847.9554714907,142705.87239383816,79351.31625901032,48920.05306732361,71.93981802722809,2
2022-02-28,Site_6,729.1105597246557,400476.71885036555,163094.6963316309,101903.3609626192,62823.37913284339,71.62252166244039,5
2022-03-31,Site_7,373.37498125418045,498348.23003945407,297105.69087030925,126807.27038659046,78176.62880834777,75.30195018412498,10
2022-04-30,Site_8,4534.503625753379,288426.5639998485,232980.17880268258,73391.62273117421,45245.90451640248,94.71307443604886,8
2022-05-31,Site_9,760.4953229676404,122453.70011168958,163379.22769507545,31158.973833763062,19209.49425080209,90.20939486502768,2
2022-06-30,Site_10,4263.396850382897,208487.51628008112,118555.19330362834,53050.72087255906,32705.747083945476,80.25392491964644,3
2022-07-31,Site_1,1820.0700269250203,62253.42839797143,56112.00349866446,15840.705056239154,9765.787998343985,86.54662275088675,6
2022-08-31,Site_2,4022.9277321923223,212796.62779841197,119996.32912425614,54147.196462304186,33381.72382341469,99.91687463450478,1
2022-09-30,Site_3,1888.7133825380622,421681.9671739924,167928.17608866395,107299.1454677153,66149.87800864711,73.94578488668016,3
2022-10-31,Site_4,1411.6517944950947,201197.85882679847,61564.812842218525,51195.83003923383,31562.207666096703,70.84719316887988,3
2022-11-30,Site_5,558.9374358263804,35349.4521465944,270975.0746260829,8994.849918532174,5545.321188005377,95.74780491168325,5
2022-12-31,Site_6,1475.4622938132552,91296.59619005983,195343.97451200368,23230.888484407238,14321.832970593414,82.49824071414612,9
2021-01-31,Site_7,2410.250611914672,338142.07438770134,127459.62197219592,86041.99006098432,53044.850649513115,71.00371478000518,4
2021-02-28,Site_8,4105.7931145942985,348700.50220051146,240334.27957732277,88728.63632520464,54701.166940345414,90.2357828882236,4
2021-03-31,Site_9,2317.3232783666194,107040.45729561588,49019.232024765784,27236.994921231773,16791.59590235259,89.49958369044381,8
2021-04-30,Site_10,4860.034317194326,406969.35566697846,252957.54950480573,103555.44579546989,63841.88873677953,89.77767070055644,1
2021-05-31,Site_1,2754.0017531886324,147619.2596247836,15487.697375611278,37562.47989087116,23157.253039177398,90.23939678062365,1
2021-06-30,Site_2,222.23358607607284,282300.46446930437,124574.43907175075,71832.80519604747,44284.89416224827,73.63962588213064,9
2021-07-31,Site_3,2135.299770937235,160775.76469307518,172050.25095251182,40910.220275953536,25221.13357720509,89.31619451899672,10
2021-08-31,Site_4,3475.605626193917,349627.33937804966,58698.58192352198,88964.47481221426,54846.56126830048,83.47908086320145,5
2021-09-30,Site_5,1248.0290666241415,194080.80627560295,204246.28945423712,49384.85941103761,30445.745036219865,80.6701115537534,1
2021-10-31,Site_6,3523.2867591559775,383285.39218150056,288721.546503692,97528.93946817469,60126.550123119596,86.18137649254739,1
2021-11-30,Site_7,2568.1167953894296,246878.78736000604,33466.1378727413,62819.577264266336,38728.24293681193,95.55243824198901,4
2021-12-31,Site_8,226.11510035726496,323732.4145051331,12678.405778226563,82375.37798781016,50784.385850019615,77.2660777446691,1
2022-01-31,Site_9,3894.329452453008,463766.037502447,215395.9274237689,118007.65362211595,72751.66877762713,71.28651388848778,9
2022-02-28,Site_10,2845.8311486889684,223318.94269046254,240073.26308035426,56824.65360809051,35032.375026600996,79.67480229656533,9
2022-03-31,Site_1,504.21816509735754,279816.0378133411,130720.31755853283,71200.63005479446,43895.15845380715,92.59749891147692,2
2022-04-30,Site_2,2428.5487639651374,102667.71687893108,110320.92077827189,26124.32863102538,16105.637602865176,81.88206826071797,10
2022-05-31,Site_3,1507.7351206962587,349781.8089485065,111974.17141789618,89003.78038893091,54870.793139798916,88.96362534972893,10
2022-06-30,Site_4,4410.439558680872,114226.64987397942,253176.15089848643,29065.558584962473,17918.904631229892,82.04353383069538,10
2022-07-31,Site_5,1496.1425587555188,348079.52166848286,26762.5604589306,88570.62463481793,54603.752799743845,96.21257729403177,10
2022-08-31,Site_6,4714.266647773575,462359.8808681722,240894.98862035442,117649.8498339611,72531.08289286259,86.06832498380277,3
2022-09-30,Site_7,2776.0504718008515,471237.4357376798,51091.9986745178,119908.78933219172,73923.71814252384,80.637461530713,10
2022-10-31,Site_8,1685.7071767789344,402895.81086249056,248032.05864339,102518.91136769898,63202.86569843261,98.07342961918823,9
2022-11-30,Site_9,4086.370585346129,274180.85233050573,167024.74942258483,69766.72812412254,43011.15851721074,94.42081308819354,1
2022-12-31,Site_10,3517.261853992253,420237.07912667235,252417.69056076033,106931.48627229613,65923.21626945317,95.54011451469279,8
2021-01-31,Site_1,2128.4162289098094,234302.25293305912,52342.14566554583,59619.413391951864,36755.34325677695,82.93409758504205,1
2021-02-28,Site_2,3185.1296832623066,194689.67384889984,51959.058232857715,49539.78889677206,30541.258998950907,79.10369404050573,3
2021-03-31,Site_3,3915.062893738578,354144.21343332063,72378.28888790484,90113.81664810998,55555.13002626521,84.29976347769552,3
2021-04-30,Site_4,4272.633191989098,111588.81146467627,160082.4606787792,28394.347033999093,17505.102992636395,97.337940737033,5
2021-05-31,Site_5,4100.422297198912,46396.97434359512,138478.88145384443,11805.948764465711,7278.362443070198,71.80188309697809,7
2021-06-30,Site_6,913.7777341077481,189353.04630833573,85864.1911493672,48181.85657014322,29704.094291264366,87.9038158948928,9
2021-07-31,Site_7,4159.108807267569,176911.3189137641,91204.91836821432,45015.995040596325,27752.341991104546,80.12530574412979,8
2021-08-31,Site_8,387.2823885304834,69056.8105083005,232165.78353826338,17571.860627393668,10833.0446791562,78.45481195757077,4
2021-09-30,Site_9,1080.8363395977863,428735.5249647276,32583.114030902205,109093.9595275272,67256.38012091683,88.5240976350396,5
2021-10-31,Site_10,3152.340928323347,337392.416173022,270475.0822250582,85851.23567239374,52927.25064925331,82.12375330734777,1
2021-11-30,Site_1,661.9933746898313,22637.670109888593,124366.43204158012,5760.271596268765,3551.2050140651254,79.24218275435155,4
2021-12-31,Site_2,3056.4032157753804,274678.1829828147,228370.73012372476,69893.2764666217,43089.17551708548,97.76361799670445,8
2022-01-31,Site_3,1609.0318876814624,85363.56160558418,54837.132921547854,21721.19731783676,13391.10900197227,91.66171452785771,9
2022-02-28,Site_4,2204.3862672577766,260497.86700586477,238763.64732256846,66285.02212986202,40864.688237523296,83.28217133403213,9
2022-03-31,Site_5,1644.2423668828424,387913.7540927453,83762.84540179078,98706.64996246046,60852.608147038794,71.4037403868874,2
2022-04-30,Site_6,443.85048253803194,212396.27187187976,10715.331556892086,54045.32383756821,33318.91939315264,84.8549838597201,1
2022-05-31,Site_7,2553.7178893176088,302463.7954560908,235368.7813139606,76963.46847568493,47447.945914170945,96.47125246271762,3
2022-06-30,Site_8,4821.637277534948,277755.07523900655,181186.60713340229,70676.20752719844,43571.852186322474,89.08300711209127,7
2022-07-31,Site_9,3097.738405984623,293026.8712814293,204722.34860403102,74562.19458064307,45967.56156879737,91.01004680765948,2
2022-08-31,Site_10,1570.156170923914,244277.3959102223,183601.58570370902,62157.639829617525,38320.15878702202,70.78157402122798,7
2022-09-30,Site_1,4785.134187207694,91845.66278063819,77372.36242238531,23370.60130250273,14407.965864131153,75.33369022383484,8
2022-10-31,Site_2,2007.2625345659142,128390.99206134978,105440.3224197927,32669.748308802496,20140.88607863828,98.16929237475625,2
2022-11-30,Site_3,3517.836895957333,448084.1798423053,12150.036048044563,114017.32428089168,70291.63241866346,96.14410448574985,6
2022-12-31,Site_4,3207.152744119977,371721.17880625115,274503.7749318982,94586.3658943358,58312.45475365108,91.57595019974285,8
2021-01-31,Site_5,4769.263155390372,491604.26089270285,137271.08892658143,125091.2327496088,77118.69232758856,79.74436932363388,7
2021-02-28,Site_6,4581.553203024701,36523.73735975096,58743.33458284481,9293.652830953333,5729.533057719059,71.480822352733,7
2021-03-31,Site_7,825.2198761151529,165120.3312149536,10122.835317441675,42015.71757371407,25902.672195867737,92.40734295216656,6
2021-04-30,Site_8,519.86078617417,480050.96835996053,237704.40480492063,122151.43804031717,75306.31012694354,71.7784762811988,2
2021-05-31,Site_9,4067.247406214265,225295.6173442689,109685.1054318707,57327.62864077338,35342.45892250096,98.63044876798517,4
2021-06-30,Site_10,4534.221745154433,306125.34870309144,92484.88030656708,77895.1695325755,48022.33922350427,87.75386637746605,9
2021-07-31,Site_1,2515.5706592222073,289173.30523898674,164134.1850194545,73581.6348803349,45363.04692636624,87.556060059034,5
2021-08-31,Site_2,3484.7302417854976,78937.80756905141,152842.52129947877,20086.1311523889,12383.091399325234,93.83155434304247,9
2021-09-30,Site_3,441.9625728742492,368241.10627883964,189475.9650291389,93700.84353999037,57766.530594995915,81.84666976457785,6
2021-10-31,Site_4,1177.0415494967122,38573.17325368484,11221.618944900229,9815.142335433931,6051.031117687867,82.17806033492047,7
2021-11-30,Site_5,831.9433538179336,273601.81683103443,115810.95699023057,69619.38956301422,42920.32435631597,70.6931341800943,3
2021-12-31,Site_6,3045.6868593951667,280792.5142668848,292628.81536956667,71449.09951090318,44048.33976889426,99.71097352973439,5
2022-01-31,Site_7,1067.9454794539251,108905.74069720357,70089.45157116433,27711.62587684693,17084.20568667298,81.19369316265998,2
2022-02-28,Site_8,393.24694619916806,377707.8705122133,105164.3820353068,96109.71039145382,59251.59599480682,94.93379085259599,8
2022-03-31,Site_9,1580.8156854064525,449126.6399626241,43078.94734455068,114282.58362039819,70455.16468979687,76.49625379532068,5
2022-04-30,Site_10,3418.3409026583686,489743.31978318363,155116.11029121696,124617.70671254503,76826.76372508994,99.37897084198096,7
2022-05-31,Site_1,2931.532248883087,23140.298708419235,126194.94953069215,5888.168028434005,3630.0531106514804,86.40763800714754,5
2022-06-30,Site_2,1720.5523309237155,161765.2043393048,127271.18745717933,41161.98828311735,25376.348447628996,87.17241996810309,9
2022-07-31,Site_3,4184.0464916325445,463163.66857899126,132243.25466346607,117854.37775125937,72657.17426777212,77.05473346765763,5
2022-08-31,Site_4,1453.718629259239,34747.64944479207,213607.44717094995,8841.718125687667,5450.915502184166,80.0023775529321,2
2022-09-30,Site_5,1376.6834279918448,143292.34485614134,141054.81421079667,36461.47417251332,22478.483477325593,70.56593097887388,7
2022-10-31,Site_6,2843.742312868982,271360.3916235664,85568.4371007019,69049.04739020824,42568.7086468912,73.22674130409708,1
2022-11-30,Site_7,2443.2566352443005,372696.59829354245,153003.83214868634,94834.56639994512,58465.47026086852,70.2287340173464,4
2022-12-31,Site_8,2285.266036941767,121747.64607317053,284249.8019997288,30979.314752074457,19098.7345025763,73.72195113823298,7
2021-01-31,Site_9,863.3495328749292,157168.65202868334,146638.5017158096,39992.37190532278,24655.280443119063,99.36497342199382,2
2021-02-28,Site_10,2572.7663390016564,105323.83032215838,50313.39227745188,26800.190358368356,16522.306073239,88.92571679557476,8
2021-03-31,Site_1,1369.1926946496767,227100.4066210605,248800.9335750662,57786.86655518277,35625.57890339837,95.79365131676016,1
2021-04-30,Site_2,2021.6814248331752,257129.56433651634,276068.87307251245,65427.94019078876,40336.297582910214,70.84369738206513,5
2021-05-31,Site_3,3694.495193585971,450621.21564334113,108742.14977804969,114662.88608970345,70689.62100201884,74.96546990204071,3
2021-06-30,Site_4,4690.627845240842,387669.6464145512,16400.182242978168,98644.53550817666,60814.31461212258,81.17204752763351,4
2021-07-31,Site_5,3891.928529427689,360519.0747959412,243654.73045919262,91735.9329109145,56555.16401938445,70.31986574494083,3
2021-08-31,Site_6,2087.6060836539923,290608.18149707705,104279.3419652373,73946.74652448892,45588.13810127772,87.2425094010123,2
2021-09-30,Site_7,3005.862382710943,171004.29925859484,168844.57239025718,43512.92350659559,26825.699023175832,72.73366244975523,10
2021-10-31,Site_8,3757.8392977909493,44337.70075107692,237544.9419757393,11281.956006980154,6955.321128677685,92.03288152397523,3
2021-11-30,Site_9,2129.6831454698686,136815.7264535195,148271.51273394917,34813.465307493345,21462.486705841133,84.81423546197254,2
2021-12-31,Site_10,1865.2159781802754,105396.75692183718,94795.52572267615,26818.746906754437,16533.74617750684,86.83497021348573,10
2022-01-31,Site_1,762.69215018373,121669.66660203853,258421.75610575912,30959.47247455768,19086.501746840666,93.82430765799741,2
2022-02-28,Site_2,3707.6779272317904,121119.69177804317,277693.56413322466,30819.52855179773,19000.226377374584,84.31792667183608,3
2022-03-31,Site_3,4208.692094957361,220967.87395751284,217913.136139002,56226.41207627448,34663.559374091965,92.76042509909557,5
2022-04-30,Site_4,1651.263614046769,196550.29103728003,13508.14017347938,50013.23251043591,30833.13678745818,71.328230211766,3
2022-05-31,Site_5,3939.188051648423,175152.91369600093,22511.235780671603,44568.55978858302,27476.4983466055,92.21600066782045,6
2022-06-30,Site_6,3090.0439858512386,441806.41002932185,177539.83350902313,112419.91346228248,69306.82932148981,70.17618506812039,7
2022-07-31,Site_7,3942.0069273758954,109341.33314183075,234982.6499097838,27822.46461485112,17152.537721990222,85.76580306451837,8
2022-08-31,Site_8,2115.553177433356,90190.29937492903,51016.26482198785,22949.385569561913,14148.286542102054,85.31884495651954,7
2022-09-30,Site_9,3763.1241818830727,47241.41837193745,271730.65757800464,12020.821890873465,7410.831635040476,70.76979876046343,8
2022-10-31,Site_10,2101.6946776983677,463181.4761831951,275935.22017762077,117858.9089877424,72659.9677731563,74.97496014012386,4
2022-11-30,Site_1,534.9141285553192,105229.68922532964,239737.20882032163,26776.235672065755,16507.538019218206,86.95417627316046,2
2022-12-31,Site_2,2797.836698861226,290411.31267599005,198065.97574678686,73896.65224036897,45557.25499620712,87.85842983191401,9
2021-01-31,Site_3,2326.210759304364,193121.73147498953,116524.70869953958,49140.817895022345,30295.293544336248,79.52211073944598,5
2021-02-28,Site_4,1339.1114472877282,282096.8778596674,36867.14295555116,71781.00153607805,44252.95722768611,83.84695611893416,9
2021-03-31,Site_5,4471.355341337169,324857.50597298576,282298.02292989014,82661.66329871082,50960.880623665726,71.9087699992619,2
2021-04-30,Site_6,1975.9811971264057,421637.74459065567,92455.75475089297,107287.89280392649,66142.94074615861,91.57052883337579,1
2021-05-31,Site_7,291.71794601817885,258558.8861482309,63041.93198936951,65791.6384774932,40560.517423549034,95.59401242119431,5
2021-06-30,Site_8,1972.4651269926926,170347.94865429905,284928.2706879286,43345.9117193946,26722.736326677234,75.7140457153366,7
2021-07-31,Site_9,2180.0980587118115,98729.16261635884,183121.80203509636,25122.14324096848,15487.790731808225,78.27363575681338,2
2021-08-31,Site_10,4322.024843651383,307340.34050502226,286921.70775026176,78204.33044588452,48212.936796404676,71.70415988585724,3
2021-09-30,Site_1,4015.997719714713,74682.15029048697,250569.4044809263,19003.257268894104,11715.50010603312,74.01760434529581,9
2021-10-31,Site_2,1079.8362709488288,429345.50463024824,94384.48900665491,109249.17199084803,67352.06853921074,82.17819048633055,1
2021-11-30,Site_3,4211.243207198468,23616.849110172814,203120.27418864693,6009.428729296172,3704.8102816830883,94.04985373417924,1
2021-12-31,Site_4,1314.8434184429595,424196.9227410001,186252.55570028114,107939.08884740894,66544.4028328165,84.36188081639979,4
2022-01-31,Site_5,1775.4773260050358,117430.84471491119,125267.83885851256,29880.88244300685,18421.551446468533,75.53137064782065,8
2022-02-28,Site_6,476.41042448970745,249050.3435776241,167198.4330335709,63372.140913234,39068.89819377501,95.59217684304062,8
2022-03-31,Site_7,371.24593435838284,367955.14440764504,163091.02148506287,93628.07907102063,57721.671330509416,88.12539851625911,1
2022-04-30,Site_8,3436.2145919745735,394241.7510586923,28798.63864167613,100316.84133848449,61845.29045247815,72.19375762948714,4
2022-05-31,Site_9,4624.371314156492,206872.09675338725,62073.053658055214,52639.669065084934,32452.33381768765,91.17345433298966,6
2022-06-30,Site_10,2515.7825857653606,254732.8318441936,168214.54794166092,64818.07928052881,39960.31858848219,96.93677131537048,1
2022-07-31,Site_1,4236.059188597057,24490.602482868475,22615.89925627339,6231.7597691271785,3841.877274139072,77.96422776818558,1
2022-08-31,Site_2,3989.3811234940013,178572.76901434443,244939.7822468002,45438.75956435402,28012.97614202022,79.10094034634116,4
2022-09-30,Site_3,3356.9257445685134,138173.63544848724,123782.12698826902,35158.99223566488,21675.503911594435,78.58055265896458,4
2022-10-31,Site_4,4893.321762477115,201133.8463140631,31927.908634145988,51179.541726120086,31552.16592791935,92.63827173144142,8
2022-11-30,Site_5,4030.7208122942916,157437.75145661898,253995.28264151126,40060.84563887334,24697.49447102601,97.53069103333834,9
2022-12-31,Site_6,1446.737531649881,88272.50378854932,29892.30539003978,22461.392618430113,13847.439093170962,71.18811534809171,2
2021-01-31,Site_7,3966.169806483429,471447.8560149385,58873.68228888054,119962.33185403644,73956.72708470006,73.24777550614105,6
2021-02-28,Site_8,3494.0420667911276,220346.62883239274,232332.4920744864,56068.33305881471,34566.10372637818,74.61274959992792,2
2021-03-31,Site_9,2057.6501885181233,322523.328901226,280761.08553806716,82067.71993696678,50594.71479119659,81.03364914997,5
2021-04-30,Site_10,476.30760411286366,464112.9567365858,20031.406182410567,118095.9290056209,72806.0905143946,78.50375394817549,2
2021-05-31,Site_1,1150.3616951286883,290512.1692766143,27544.35847770915,73922.31572115353,45573.076521306655,86.09349434396876,1
2021-06-30,Site_2,4006.4656690524394,72229.59087446169,149961.9543610809,18379.190910752382,11330.763458966374,73.06255714418265,4
2021-07-31,Site_3,1317.577911866641,396404.8648602085,131766.20164700085,100867.25677125147,62184.6213350579,95.2300982784084,9
2021-08-31,Site_4,4989.504116814405,389585.39526724187,289388.16796860175,99132.00765739391,61114.8409868926,89.37905306937358,5
2021-09-30,Site_5,3500.5418859438682,208258.77284417173,139754.51013719628,52992.515928750545,32669.863760591405,99.32707746898679,3
2021-10-31,Site_6,2438.3901555162784,274302.87610374234,215989.17133112752,69797.77770085161,43030.30056819255,94.45718615455971,8
2021-11-30,Site_7,2895.1397820384427,218194.1422880114,111615.53718551167,55520.62178628695,34228.439957447496,73.17414209293594,7
2021-12-31,Site_8,3093.2763453530374,119879.78239621592,63437.01544410202,30504.027232120545,18805.719946617475,82.44123898016221,3
2022-01-31,Site_9,4847.829618159854,383831.6382957628,209974.1615409829,97667.93460156444,60212.24056433838,80.48239923211946,2
2022-02-28,Site_10,892.5318536944454,374773.162886833,142026.6676226704,95362.95894151343,58791.224040295776,78.04059382699008,3
2022-03-31,Site_1,1434.7394330376974,327057.38703788916,175080.5644165668,83221.43435075901,51305.9792415937,71.75674380835063,3
2022-04-30,Site_2,3576.996135059094,233263.84037139,243350.02428929906,59355.18397456237,36592.445932195085,70.5857233895679,3
2022-05-31,Site_3,1275.304117403471,237754.9560125435,112497.25813181233,60497.97144949754,37296.97392938698,81.91525911927101,7
2022-06-30,Site_4,4369.356094790046,156237.485729534,152830.58001883765,39755.43185105237,24509.206999411483,76.05442870283842,2
2022-07-31,Site_5,1798.0174607247811,140205.04937059572,156987.58422327868,35675.89595671853,21994.174838011113,90.11143401083568,10
2022-08-31,Site_6,986.1130595875136,425995.9844427858,29802.907488864377,108396.86935089833,66826.62432049528,87.5700325555493,5
2022-09-30,Site_7,333.3417281641106,431093.36898276134,209378.67463559628,109693.92506548154,67626.25862248433,89.59288452801262,7
2022-10-31,Site_8,3018.415697557955,17518.99019502946,138724.55551328004,4457.797164013705,2748.2300749126234,74.4586105893498,4
2022-11-30,Site_9,4143.882728817303,362607.1099637779,183757.4968489671,92267.24419917495,56882.717204918634,86.6895379855209,1
2022-12-31,Site_10,1441.586244629077,171661.83571257436,267217.16506216023,43680.23703934802,26928.847745679865,74.24141609919876,7
